OS,TIPO,TIPO EQUIPAMENTO,EQUIPAMENTO,MARCA,HORARIO INICIO,HORARIO FIM,TIPO DE SERVIÇO,COMPLEMENTO,RESOLUÇÃO,TEMPO
1971380,CORRETIVA,SENSOR DE TEMPERATURA,MONITORIZACAO,GENERICO,2024-05-14 08:40:00,2024-05-14 09:30:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),0.83
1971334,CORRETIVA,SISTEMA DE ANESTESIA,AESPIRE 7900,GE HEALTHCARE,2024-05-14 07:55:00,2024-05-14 09:00:00,02 NAO FUNCIONA,CAUSA NATURAL,COLOCADO EM TESTE TÉCNICO,1.08
1971411,CORRETIVA,BISTURI - ELETRICO,SS 501 S,WEM,2024-05-14 09:13:00,2024-05-14 09:20:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.12
1971417,CORRETIVA,BISTURI - ELETRICO,VIO 300 S,ERBE,2024-05-14 09:12:00,2024-05-14 10:42:00,22 NAO RECONHECE CONFIGURACAO,ERRO DE PROCEDIMENTO,TREINAMENTO DE CORPO TÉCNICO,1.5
1971421,CORRETIVA,CADEIRA - OTORRINO,CG7000O,MEDPEJ,2024-05-14 09:15:00,2024-05-14 10:15:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM ACESSÓRIO(S),1.0
1974432,CORRETIVA,MONITOR - MULTIPARAMETROS,DX2020,DIXTAL BIOMEDICA,2024-05-14 12:50:00,2024-05-28 14:00:00,02 NAO FUNCIONA,CAUSA NATURAL,LIMPEZA,337.17
1970307,CORRETIVA,TERMODESINFECTADORA,TD 290,ORTOSINTESE,2024-05-13 09:52:00,2024-05-14 10:00:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,24.13
1970855,CORRETIVA,URETEROSCOPIO,27000L 6° 7FR 43CM,KARL STORZ,2024-05-13 16:32:00,2024-10-02 13:40:00,03 EQUIPAMENTO DANIFICADO,MAU USO,DEVOLUÇÃO DE EQUIPAMENTO/ACESSÓRIO FUNCIONAL AO SETOR,3405.13
1970824,CORRETIVA,LAVADORA ULTRASSONICA,QT5040A JET,ULTRONIQUE,2024-05-13 15:20:00,2024-05-13 17:45:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,ABERTURA DE CHAMADO TÉCNICO/CONTATO COM EMPRESA EXTERNA,2.42
1971316,CORRETIVA,CAMA - ELETRICA,HR1000,HILL ROM,2024-05-13 18:10:00,2024-10-24 11:15:00,02 NAO FUNCIONA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),3929.08
1972929,CORRETIVA,SENSOR DE OXIMETRIA,ADULTO,GENERICO,2024-05-14 15:12:00,2024-05-23 14:00:00,02 NAO FUNCIONA,CAUSA NATURAL,AJUSTE MECÂNICO,214.8
1972945,CORRETIVA,CABO DE ECG,5 VIAS,GENERICO,2024-05-14 15:18:00,2024-05-14 17:00:00,02 NAO FUNCIONA,CAUSA NATURAL,LIMPEZA,1.7
1972968,CORRETIVA,MONITOR - MULTIPARAMETROS,G3L,GENERAL MEDITECH,2024-05-14 15:24:00,2024-05-14 15:50:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.43
1972989,CORRETIVA,CAMA - ELETRICA,GO BED FL28C,STRYKER,2024-07-04 16:40:00,2024-07-04 19:55:00,02 NAO FUNCIONA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),3.25
1971446,CORRETIVA,MONITOR - CONSCIENCIA OU ANALGESIA,VISTA A2000,COVIDIEN - BIS,2024-05-14 09:34:00,2024-05-14 10:15:00,19 FALTA DE PECA OU ACESSORIO,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO PERDIDO,0.68
1971453,CORRETIVA,TERMODESINFECTADORA,K155,CISA,2024-05-14 08:00:00,2024-05-14 08:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,PROCESSOS ADMINISTRATIVOS,0.0
1971511,CORRETIVA,AUTOCLAVE - HORIZONTAL,AC 365,ORTOSINTESE,2024-05-14 08:00:00,2024-05-14 12:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,SUBSTITUIÇÃO / REPARO EM ESTRUTURA DO EQUIPAMENTO,4.0
1972040,CORRETIVA,ELETROCARDIOGRAFO,PAGEWRITER TC10,PHILIPS MEDICAL,2024-05-14 10:50:00,2024-05-14 11:30:00,*ACESSORIO DANIFICADO,MAU USO,AVALIAÇÃO TÉCNICA,0.67
1972984,CORRETIVA,ULTRASSOM - ECOCARDIO,VIVID E9,GE HEALTHCARE,2024-05-14 15:30:00,2024-05-14 17:00:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,1.5
1972763,CORRETIVA,BISTURI - SELADOR DE VASOS,FORCE TRIAD,COVIDIEN - VALLEYLAB,2024-05-14 11:39:00,2024-05-14 18:00:00,02 NAO FUNCIONA,CAUSA NATURAL,AJUSTE ELETRÔNICO,6.35
1972800,CORRETIVA,VENTILADOR PULMONAR - TRANSPORTE,MONNAL T60,AIR LIQUIDE,2024-05-14 12:33:00,2024-05-14 15:20:00,02 NAO FUNCIONA,MAU USO,AVALIAÇÃO TÉCNICA,2.78
1972811,CORRETIVA,MONITOR - TRANSPORTE,G3H,GENERAL MEDITECH,2024-05-14 12:42:00,2024-05-14 13:15:00,01 NAO LIGA,ERRO DE PROCEDIMENTO,AVALIAÇÃO TÉCNICA,0.55
1972733,CORRETIVA,MONITOR - TRANSPORTE,DX2021,DIXTAL BIOMEDICA,2024-05-14 11:19:00,2024-08-21 15:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,2379.68
1973020,CORRETIVA,CAMA - ELETRICA,GO BED FL28C,STRYKER,2024-05-14 15:30:00,2025-02-07 11:49:00,02 NAO FUNCIONA,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,6452.32
1973148,CORRETIVA,CAMA - ELETRICA,P1900,HILL ROM,2024-05-14 21:31:00,2024-11-29 15:10:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO PERDIDO,4769.65
1972843,CORRETIVA,MONITOR - VIDEOCIRURGIA,MDSC 2242,BARCO,2024-05-14 10:45:00,2024-05-14 17:19:00,02 NAO FUNCIONA,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,6.57
1972712,CORRETIVA,BALANCA - ANTROPOMETRICA,2098 PP,TOLEDO,2024-05-14 11:06:00,2024-05-14 11:30:00,02 NAO FUNCIONA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),0.4
1972884,CORRETIVA,MACA - TRANSPORTE,TRANSTAR P8005,HILL ROM,2024-05-14 14:13:00,2024-05-14 15:40:00,03 EQUIPAMENTO DANIFICADO,INFRAESTRUTURA,AVALIAÇÃO TÉCNICA,1.45
1972711,CORRETIVA,VENTILADOR PULMONAR,MONNAL T75,AIR LIQUIDE,2024-05-14 11:05:00,2024-05-14 12:00:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.92
1971359,CORRETIVA,MESA CIRURGICA - ELETRICA,4085,STERIS,2024-05-14 08:17:00,2024-05-14 08:47:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,AJUSTE MECÂNICO,0.5
1972762,CORRETIVA,BISTURI - SELADOR DE VASOS,FORCE TRIAD,COVIDIEN - VALLEYLAB,2024-05-14 11:38:00,2024-05-31 14:00:00,20 DISPLAY DANIFICADO,MAU USO,SUBSTITUIÇÃO DE PECA(S),410.37
1972719,CORRETIVA,TERMODESINFECTADORA,AMSCO 2532,STERIS,2024-05-14 14:00:00,2024-05-14 17:00:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,TESTE FUNCIONAL,3.0
1972873,CORRETIVA,SISTEMA DE ANESTESIA,FABIUS PLUS XL,DRAGER HEALTHCARE,2024-05-14 14:00:00,2024-05-21 16:45:00,02 NAO FUNCIONA,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,170.75
1974262,CORRETIVA,BOMBA INFUSORA,INFUSOMAT COMPACT PLUS,B BRAUN,2024-05-15 11:37:00,2024-05-15 16:00:00,19 FALTA DE PECA OU ACESSORIO,CAUSA NATURAL,AJUSTE MECÂNICO,4.38
1974147,CORRETIVA,AUTOCLAVE - HORIZONTAL,EXPERT,PRISMATEC,2024-05-15 10:07:00,2024-07-27 11:20:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,1753.22
1973365,CORRETIVA,CAMA - ELETRICA,VLT 900,VALLITECH,2024-05-14 15:00:00,2024-05-15 10:30:00,02 NAO FUNCIONA,MAU USO,REVISÃO / REPARO EM ACESSÓRIO(S),19.5
1971430,CORRETIVA,ELETROCARDIOGRAFO,MAC 600,GE HEALTHCARE,2024-05-14 09:21:00,2024-05-14 12:30:00,02 NAO FUNCIONA,CAUSA NATURAL,LIMPEZA,3.15
1973418,CORRETIVA,MEDIDOR - SINAIS VITAIS,VS 600,MINDRAY,2024-05-15 08:07:00,2024-05-15 08:22:00,03 EQUIPAMENTO DANIFICADO,MAU USO,COLOCADO EM TESTE TÉCNICO,0.25
1973420,CORRETIVA,AUTOCLAVE - HORIZONTAL,6412,CISA,2024-05-15 08:09:00,2024-05-15 10:00:00,02 NAO FUNCIONA,ATIVIDADE PROGRAMADA,ACOMPANHAMENTO DE SERVICO EXTERNO,1.85
1973484,CORRETIVA,ANGIOGRAFO,ALLURA XPER FD20 (TETO),PHILIPS MEDICAL,2024-05-15 09:00:00,2024-05-15 09:55:00,01 NAO LIGA,CAUSA NATURAL,CONFIGURAÇÃO/REINICIALIZAÇÃO,0.92
1974590,CORRETIVA,MEDIDOR - SINAIS VITAIS,VS 900,MINDRAY,2024-05-15 17:20:00,2024-05-15 17:30:00,02 NAO FUNCIONA,MAU USO,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.17
1973417,CORRETIVA,SENSOR DE OXIMETRIA,PEDIATRICO,GENERICO,2024-05-15 08:07:00,2024-05-15 08:37:00,*ACESSORIO DANIFICADO,ATIVIDADE PROGRAMADA,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.5
1973367,CORRETIVA,BOMBA INFUSORA,INFUSOMAT COMPACT PLUS,B BRAUN,2024-05-15 06:56:00,2024-07-04 14:10:00,01 NAO LIGA,CAUSA NATURAL,NÃO FOI POSSÍVEL REALIZAR,1207.23
1974145,CORRETIVA,LAVADORA ULTRASSONICA,Q3240A JET,ULTRONIQUE,2024-05-15 10:07:00,2024-05-23 14:20:00,02 NAO FUNCIONA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),196.22
1986207,CORRETIVA,CENTRIFUGA,CE01,KACIL,2024-05-15 08:54:00,2024-09-11 09:51:00,02 NAO FUNCIONA,MAU USO,TESTE FUNCIONAL,2856.95
1975760,CORRETIVA,TERMODESINFECTADORA,K155,CISA,2024-05-15 16:30:00,2024-05-15 16:30:00,19 FALTA DE PECA OU ACESSORIO,CAUSA NATURAL,INSTALAÇÃO / ENTREGA DE ACESSÓRIO ADICIONAL,0.0
1974235,CORRETIVA,BANHO MARIA,BH2015,LUPETEC,2024-05-15 07:00:00,2024-05-15 10:00:00,02 NAO FUNCIONA,INFRAESTRUTURA,SUBSTITUIÇÃO / REPARO EM ESTRUTURA DO EQUIPAMENTO,3.0
1974261,CORRETIVA,TOMOGRAFO COMPUTADORIZADO,SOMATOM DEFINITION EDGE 128,SIEMENS HEALTHCARE,2024-05-15 07:00:00,2024-05-15 07:30:00,02 NAO FUNCIONA,CAUSA NATURAL,CONFIGURAÇÃO/REINICIALIZAÇÃO,0.5
1974277,CORRETIVA,MONITOR - TRANSPORTE,UMEC10,MINDRAY,2024-05-15 11:55:00,2024-05-15 12:20:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.42
1974484,CORRETIVA,ULTRASSOM - ECOCARDIO,VIVID T9,GE HEALTHCARE,2024-05-16 07:00:00,2024-05-16 07:10:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,TRANSPORTE / EMPRÉSTIMO DE EQUIPAMENTO(S),0.17
1974492,CORRETIVA,MONITOR - TRANSPORTE,G3H,GENERAL MEDITECH,2024-05-15 15:46:00,2024-05-15 16:46:00,01 NAO LIGA,MAU USO,REVISÃO / REPARO EM PEÇAS,1.0
1974513,CORRETIVA,PROCESSADORA DE VIDEO - ENDOSCOPICA,CV190,OLYMPUS,2024-05-15 14:00:00,2024-05-15 14:30:00,01 NAO LIGA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.5
1974515,CORRETIVA,INSUFLADOR - CO2,PNEUMOSURE XL,STRYKER,2024-05-15 16:05:00,2024-05-15 16:30:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,AVALIAÇÃO TÉCNICA,0.42
1974533,CORRETIVA,MANGUITO - BRACADEIRA,MONITORIZACAO,GENERICO,2024-05-15 16:23:00,2024-05-16 11:00:00,19 FALTA DE PECA OU ACESSORIO,ATIVIDADE PROGRAMADA,REPOSIÇÃO DE ACESSÓRIO PERDIDO,18.62
1974148,CORRETIVA,VENTILADOR PULMONAR,SAVINA,DRAGER HEALTHCARE,2024-05-15 07:00:00,2024-05-15 08:00:00,02 NAO FUNCIONA,CAUSA NATURAL,AJUSTE DE PARÂMETROS DESCALIBRADOS,1.0
1974472,CORRETIVA,BOMBA INFUSORA - SERINGA,ST 670,SAMTRONIC,2024-05-15 15:20:00,2024-05-21 16:00:00,02 NAO FUNCIONA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),144.67
1973389,CORRETIVA,LASER - VITREOFAGO,CONSTELLATION VISION SYSTEM,ALCON SURGICAL,2024-05-15 10:40:00,2024-05-18 13:30:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,74.83
1974384,CORRETIVA,UMIDIFICADOR,MR810,FISHER & PAYKEL,2024-05-15 13:52:00,2024-05-15 14:40:00,02 NAO FUNCIONA,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.8
1974448,PREVENTIVA,MONITOR - MULTIPARAMETROS,B850,GE HEALTHCARE,2024-05-15 08:40:00,2024-05-15 09:20:00,*SERVICO PROGRAMADO,CAUSA NATURAL,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,0.67
1973385,CORRETIVA,BISTURI - ELETRICO,FORCE FX,COVIDIEN - VALLEYLAB,2024-05-15 07:46:00,2024-05-15 09:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,1.23
1973065,CORRETIVA,MANGUITO - BRACADEIRA,ESFIGMOMANOMETRO,GENERICO,2024-05-14 16:23:00,2024-05-14 16:33:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.17
1973075,CORRETIVA,BOMBA INJETORA DE CONTRASTE,OPTISTAR ELITE,MALLINCKRODT - LIEBEL - FLARSHEIM,2024-05-14 16:36:00,2024-05-14 17:36:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,TESTE FUNCIONAL,1.0
1971426,CORRETIVA,FOCO CIRURGICO TETO - LED,VOLISTA 400 400,GETINGE,2024-05-14 09:19:00,2024-05-14 10:19:00,02 NAO FUNCIONA,CAUSA NATURAL,LIMPEZA,1.0
1972891,CORRETIVA,SERRA DE GESSO,18018A,NEVONI,2024-05-14 14:00:00,2024-07-19 08:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,1578.0
1972799,CORRETIVA,IMPRESSORA - P&B,UP897 MD,SONY ELECTRONICS INC,2024-05-14 12:30:00,2024-06-19 17:00:00,02 NAO FUNCIONA,MAU USO,AJUSTE ELETRÔNICO,868.5
1972898,CORRETIVA,MAPA,90207,SPACELABS,2024-05-14 14:29:00,2024-06-06 14:00:00,02 NAO FUNCIONA,CAUSA NATURAL,RECEBIMENTO DE EQUIPAMENTO(S),551.52
1972734,CORRETIVA,LAVADORA ULTRASSONICA,Q3240A JET,ULTRONIQUE,2024-05-14 13:50:00,2024-09-17 17:40:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,SUBSTITUIÇÃO DE PLACA(S),3027.83
1972766,CORRETIVA,MAPA,ABPM 04,MEDITECH,2024-05-14 11:00:00,2024-09-30 08:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM CONEXÕES,3333.0
1972767,CORRETIVA,MAPA,ABPM 04,MEDITECH,2024-05-14 11:35:00,2024-09-30 08:00:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM PEÇAS,3332.42
1975143,CORRETIVA,BALANCA - ELETRONICA/MESA,MF 3,FILIZOLA,2024-05-16 10:40:00,2024-09-04 07:00:00,01 NAO LIGA,CAUSA NATURAL,ABERTURA DE CHAMADO TÉCNICO/CONTATO COM EMPRESA EXTERNA,2660.33
1975035,CORRETIVA,CAMA - ELETRICA,CENTURIS P750,HILL ROM,2024-05-16 10:00:00,2024-08-12 13:00:00,02 NAO FUNCIONA,MAU USO,INSTALAÇÃO / ENTREGA DE ACESSÓRIO ADICIONAL,2115.0
1975490,CORRETIVA,MICROSCOPIO - CIRURGICO,OPMI VARIO S88,CARL ZEISS,2024-05-16 16:33:00,2024-07-16 16:07:00,02 NAO FUNCIONA,CAUSA NATURAL,REVISÃO / REPARO EM PLACA(S),1463.57
1975367,CORRETIVA,ULTRASSOM - ECOCARDIO,VIVID E9,GE HEALTHCARE,2024-07-19 14:00:00,2024-07-19 16:30:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),2.5
1974733,SEG. ELETRICA,VENTILADOR PULMONAR - NAO INVASIVO,STELLAR 150,RESMED,2024-05-29 08:00:00,2024-05-29 09:32:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE TESTE DE SEGURANÇA ELÉTRICA,1.53
1975060,CORRETIVA,TERMODESINFECTADORA,104 2,CISA,2024-05-16 09:38:00,2024-05-16 09:38:00,13 TESTE FUNCIONAL,ERRO DE PROCEDIMENTO,AVALIAÇÃO TÉCNICA,0.0
1975085,CORRETIVA,CARDIOVERSOR,CARDIOMAX 8,INSTRAMED,2024-05-16 09:55:00,2024-05-16 10:05:00,13 TESTE FUNCIONAL,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.17
1975086,CORRETIVA,PROCESSADORA DE VIDEO - ENDOSCOPICA,EPX2200,FUJIFILM MEDICAL,2024-05-16 09:56:00,2024-05-16 10:10:00,22 NAO RECONHECE CONFIGURACAO,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,0.23
1975134,CORRETIVA,ARCO CIRURGICO,CIOS SELECT,SIEMENS HEALTHCARE,2024-05-16 11:01:00,2024-05-17 07:00:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,ATIVIDADE PROGRAMADA,ACOMPANHAMENTO DE SERVICO EXTERNO,19.98
1973366,CORRETIVA,MACA - TRANSPORTE,VLT 715,VALLITECH,2024-05-15 06:31:00,2024-05-15 15:00:00,03 EQUIPAMENTO DANIFICADO,MAU USO,AJUSTE MECÂNICO,8.48
1974170,CORRETIVA,BALANCA - ANTROPOMETRICA,PERSONAL 200,FILIZOLA,2024-05-15 10:17:00,2024-08-02 10:19:00,02 NAO FUNCIONA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),1896.03
1974535,CORRETIVA,ASPIRADOR - CIRURGICO,DOMINANT FLEX,MEDELA,2024-05-15 16:24:00,2024-05-21 15:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,142.6
1974381,CORRETIVA,MICROSCOPIO - CIRURGICO,OPMI PENTERO 800,CARL ZEISS,2024-05-15 13:47:00,2024-05-16 09:00:00,*ATIVIDADE GERENCIAL,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,19.22
1973938,CORRETIVA,ULTRASSOM - GERAL,LOGIQ S7 EXPERT,GE HEALTHCARE,2024-05-15 09:31:00,2024-05-15 10:10:00,02 NAO FUNCIONA,ATIVIDADE PROGRAMADA,ACOMPANHAMENTO DE SERVICO EXTERNO,0.65
1976141,CORRETIVA,TOMOGRAFO COMPUTADORIZADO,REVOLUTION EVO 64,GE HEALTHCARE,2024-05-16 10:44:00,2024-06-13 17:30:00,05 APRESENTA CODIGO/MENSAGEM DE ERRO,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,678.77
1975316,CORRETIVA,SISTEMA DE ANESTESIA,CARESTATION 620,GE HEALTHCARE,2024-05-16 14:20:00,2024-05-16 14:24:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.07
1975317,CORRETIVA,CAMA - ELETRICA,MT 163,META HOSPITALAR,2024-05-16 14:28:00,2024-05-16 14:38:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,TESTE FUNCIONAL,0.17
1975354,CORRETIVA,OXIMETRO DE PULSO,N65,COVIDIEN - NELLCOR,2024-05-16 14:50:00,2024-05-16 14:55:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,0.08
1975394,CORRETIVA,ELETROCARDIOGRAFO,PAGEWRITER TC30,PHILIPS MEDICAL,2024-05-16 15:24:00,2024-05-17 10:00:00,23 APRESENTA ARTEFATO OU INTERFERENCIA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),18.6
1975395,INSTALACAO,BALANCA - ANTROPOMETRICA,W 300A,WELMY,2024-05-16 11:30:00,2024-05-16 11:53:00,*INSTALACAO,INSTALAÇÃO,INSTALAÇÃO / ENTREGA DE EQUIPAMENTO ADICIONAL,0.38
1975421,CORRETIVA,ESFIGMOMANOMETRO - ANALOGICO PAREDE/PEDESTAL,767,WELCH ALLYN,2024-05-16 12:00:00,2024-05-17 15:00:00,03 EQUIPAMENTO DANIFICADO,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,27.0
1975279,CORRETIVA,ELETROCARDIOGRAFO,PAGEWRITER TC30,PHILIPS MEDICAL,2024-05-16 13:19:00,2024-05-16 14:40:00,02 NAO FUNCIONA,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,1.35
1975433,CORRETIVA,SISTEMA DE CIRURGIA ROBOTICA,DAVINCI XI IS4000,INTUITIVE SURGICAL,2024-05-16 10:02:00,2024-05-16 22:30:00,01 NAO LIGA,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),12.47
1984771,CORRETIVA,COMPRESSOR - COLCHAO DE AR,BIOAIR II 946,SALVAPE,2024-05-16 16:22:00,2024-05-16 16:43:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,TESTE FUNCIONAL,0.35
1975297,CORRETIVA,BOMBA INFUSORA - SERINGA,ST 670,SAMTRONIC,2024-05-16 16:00:00,2024-05-16 16:00:00,03 EQUIPAMENTO DANIFICADO,MAU USO,REVISÃO / REPARO EM ACESSÓRIO(S),0.0
1975458,CORRETIVA,ELETROCARDIOGRAFO,MAC 400,GE HEALTHCARE,2024-05-16 16:04:00,2024-05-16 19:00:00,*ACESSORIO DANIFICADO,MAU USO,REVISÃO / REPARO EM ACESSÓRIO(S),2.93
1975461,CORRETIVA,CABO DE PRESSAO NAO INVASIVA,GENERICO,GENERICO,2024-05-16 13:00:00,2024-05-16 13:30:00,02 NAO FUNCIONA,INFRAESTRUTURA,AVALIAÇÃO TÉCNICA,0.5
1975468,CORRETIVA,MICROSCOPIO - CIRURGICO,OPMI VARIO S88,CARL ZEISS,2024-05-16 16:14:00,2024-05-16 16:25:00,*INSPECAO,CAUSA NATURAL,COLOCADO EM TESTE TÉCNICO,0.18
1975132,CORRETIVA,ULTRASSOM PORTATIL - GERAL,Z5,MINDRAY,2024-05-16 11:02:00,2024-05-16 11:20:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,TRANSPORTE / EMPRÉSTIMO DE EQUIPAMENTO(S),0.3
1975179,CORRETIVA,BOMBA INFUSORA,INFUSOMAT SPACE,B BRAUN,2024-05-16 11:21:00,2024-05-17 09:10:00,01 NAO LIGA,ERRO DE PROCEDIMENTO,DEVOLUÇÃO DE EQUIPAMENTO/ACESSÓRIO FUNCIONAL AO SETOR,21.82
1975182,CORRETIVA,CARDIOTOCOGRAFO,STAR5000,COMEN,2024-05-16 10:35:00,2024-05-16 12:15:00,22 NAO RECONHECE CONFIGURACAO,CAUSA NATURAL,TROCA / INSTALAÇÃO DE BATERIA,1.67
1976724,CORRETIVA,TOMOGRAFO COMPUTADORIZADO,LIGHT SPEED VCT 64,GE HEALTHCARE,2024-05-16 08:30:00,2024-05-16 10:00:00,02 NAO FUNCIONA,ERRO DE PROCEDIMENTO,TESTE FUNCIONAL,1.5
1976728,CORRETIVA,ULTRASSOM - GERAL,LOGIQ S8,GE HEALTHCARE,2024-05-16 10:00:00,2024-05-16 11:20:00,02 NAO FUNCIONA,CAUSA NATURAL,TESTE FUNCIONAL,1.33
1975202,CORRETIVA,MAPA,90207,SPACELABS,2024-05-16 11:45:00,2024-05-16 14:00:00,02 NAO FUNCIONA,CAUSA NATURAL,COLOCADO EM TESTE TÉCNICO,2.25
1975212,CORRETIVA,MONITOR - MULTIPARAMETROS,B155,GE HEALTHCARE,2024-05-16 11:59:00,2024-05-16 12:16:00,03 EQUIPAMENTO DANIFICADO,MAU USO,SUBSTITUIÇÃO DE PECA(S),0.28
1980031,CORRETIVA,FONTE DE LUZ - XENON,XENON 300 20133120,KARL STORZ,2024-05-16 08:50:00,2024-05-16 15:00:00,02 NAO FUNCIONA,CAUSA NATURAL,CONFIGURAÇÃO/REINICIALIZAÇÃO,6.17
1975225,CORRETIVA,OXIMETRO DE PULSO,PM10N,COVIDIEN - NELLCOR,2024-05-16 12:19:00,2024-05-16 13:10:00,*ACESSORIO DANIFICADO,CAUSA NATURAL,SUBSTITUIÇÃO DE PECA(S),0.85
1974274,CORRETIVA,FOCO CIRURGICO PEDESTAL - HALOGENO,HANAULUX BLUE 30,GETINGE,2024-05-15 11:20:00,2024-07-18 09:00:00,01 NAO LIGA,CAUSA NATURAL,REPOSIÇÃO DE ACESSÓRIO DANIFICADO,1533.67
1973399,CORRETIVA,BISTURI - ELETRICO,VIO 300 S,ERBE,2024-07-01 08:00:00,2024-07-05 09:00:00,02 NAO FUNCIONA,CAUSA NATURAL,TESTE FUNCIONAL,97.0
1973345,PREVENTIVA,AUTOCLAVE - HORIZONTAL,6410,CISA,2024-05-22 08:00:00,2024-05-22 17:00:00,*SERVICO PROGRAMADO,ATIVIDADE PROGRAMADA,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA,9.0
1974194,CORRETIVA,RESSONANCIA MAGNETICA,INGENIA AMBITION S 1.5T,PHILIPS MEDICAL,2024-05-14 15:00:00,2024-06-14 18:00:00,02 NAO FUNCIONA,CAUSA NATURAL,AVALIAÇÃO TÉCNICA,747.0
1974264,CORRETIVA,BISTURI - ELETRICO,BP 100 PLUS,EMAI,2024-05-15 11:47:00,2024-06-18 15:45:00,02 NAO FUNCIONA,CAUSA NATURAL,ACOMPANHAMENTO DE SERVICO EXTERNO,819.97
